	GSM2692159	GSM2692160	GSM2692161	GSM2692162	GSM2692163	GSM2692164
RP11-109P11.1	6.97092700500014	6.98882732780186	7.20411652392311	6.46893374711516	6.92190471904667	7.07566328784166
RP11-359G22.2	7.38979708039763	7.17075620096246	7.23759050060683	6.85417490494934	6.47788295261476	6.49881911800031
SCG2	6.062090954555	6.1230484273585	6.34589417391609	7.62465988647001	7.75443248666562	7.71878085263544
AP000892.4	6.78152996400836	6.71059977630529	7.05792139096987	6.87115790115779	7.12077897203116	7.08452853663168
STAT4	7.0364414224263	7.1887564233204	7.08348533531313	6.41174819003047	7.03363060675168	6.87115790115779
COL4A3	7.06682736123731	7.12840823212847	7.1609033406447	6.97386255324999	6.78196706967872	6.5093899024822
RALYL	7.16910533889816	7.13430160796339	7.28928673837804	6.65887347040447	6.68733332939552	6.68226831734587
ZNF440	6.1866042619844	6.64937617437913	6.57263258020533	7.69662574872735	7.02169778863223	7.49152635088707
TNXB	8.02249511433651	7.83344954445477	8.0485280575117	5.77589350470598	5.97439224470513	5.96284145555354
PCDHA5	7.23299780925037	7.38922341068133	7.15021723990313	6.44896861923841	6.79494079951545	6.6000966864382
RP11-418B12.1	6.78902104103851	6.71059977630529	7.01278712418116	7.13430160796339	6.78196706967872	7.18627683692882
C1orf204	6.68892028537808	7.02378795462915	6.39495548516878	7.22106259846463	7.48234773868717	6.80216467904853
RP11-399E6.1	7.20693770200429	7.19352301851204	7.30987527999315	6.14977646541825	6.99319126671214	6.75910129995368
RP11-245J24.1	7.28866752736863	7.0872396273033	6.88741399006547	6.89133556433389	6.77072999827105	6.68667868824923
LINC00557	7.27805533646145	7.28020930314593	7.24487881997465	6.74616436855139	6.75849989488176	6.29779331683149
LOC100506790	7.24943390374435	7.22106259846463	7.18054222702927	6.1866042619844	6.91319064065709	6.85417490494934
RP1-153G14.4	6.93437189026579	6.99421406899248	6.51084448009676	6.89133556433389	7.15598040720269	7.11560513700916
SLC4A5	6.66608053644266	6.73408009330058	6.74616436855139	7.66823314615991	7.06927127019246	6.71631452606479
ZNF563	7.16248487581097	6.95294563110201	7.1609033406447	6.77399387162232	6.77072999827105	6.77847236134597
RP11-77H9.2	6.70486141572447	6.5530549309419	6.69734989565789	7.30322069499413	7.20411652392311	7.13692379926226
ZNF883	5.12601569525829	5.17917220611882	4.99155218244951	9.08852552838252	8.63798646608466	8.57261684318784
ID2-AS1	6.98958954376019	7.15184775765936	6.84065407872179	7.11560513700916	6.73880328438148	6.75910129995368
RP11-443O13.3	7.27805533646145	7.41250746161516	6.97205482229376	6.21173097972464	6.8510023517967	6.86756464632674
RP1-290I10.5	5.57643235507368	5.43322356009035	5.4812812183237	8.41951865255984	8.34972440694089	8.33188321583023
LGSN	8.52469308331657	8.51665235322469	8.26555338235699	5.14199202476	5.58126722204826	5.56105066345737
RP11-800A3.2	7.10293053697253	7.26798872506098	7.08348533531313	6.56422933504507	6.82615787462433	6.74616436855139
MAP2K4P1	6.92977773410098	6.74526201359595	6.76943321025147	7.17894830472632	6.9680436213169	6.99891056741079
CCDC147	5.8828840668911	5.91502256648198	5.85213412110368	8.32790805812699	7.71988049319035	7.89222824620075
RP11-932O9.7	6.78152996400836	6.64937617437913	6.65067318008105	7.2509518636603	7.24245011750429	7.01462678956239
RP11-541G9.2	7.48028841470681	7.60406166809943	7.35040788179361	5.6010281619053	6.94032869761766	6.61229347673493
AP000472.2	6.95294563110201	6.88132984778656	6.80828730158058	6.91427173974293	7.04371016516733	6.98695444672264
TSHZ3	5.33454096167571	5.02428850676299	4.87114465991717	8.9659855638965	8.89801310018197	8.49086517890038
RP11-286H14.8	6.94142671771992	7.13430160796339	7.23759050060683	6.74616436855139	6.80708308325677	6.71631452606479
SPDYA	5.91043385231873	5.90448810552927	5.83795625278095	8.02249511433651	8.1410080031806	7.76629000159866
RP11-269G24.2	6.75426097467013	6.54562366454729	6.65887347040447	7.14017559732223	7.28482615210751	7.19692348736763
AC022182.1	6.14048137013706	6.21880731429631	6.44785976788527	7.59553954666789	7.44236119783785	7.73500307880061
RINL	7.21212188858992	7.30465841694002	7.21463716793752	6.75970245442699	6.62582189235787	6.46288604692069
SCARNA5	6.67420030085624	6.68226831734587	6.58772598885315	7.41573979892904	6.95189313796215	7.26736030303786
IQCH	7.13983460824898	7.24598339101084	7.42434944724147	6.30710211103122	6.61841129269209	6.84149871595686
RP11-798K23.1	6.92307150216327	6.9169502849922	7.01278712418116	6.81277405812816	6.92190471904667	6.98958954376019
LOC415056	6.57435077927488	6.77399387162232	6.51699137145329	7.03186076919557	7.35846551837771	7.31944152673834
GDF6	5.12601569525829	4.51164843793499	5.04122650266507	9.23440594778268	8.61825879992629	9.04131966327952
BPIFB6	6.85613085154518	6.84263407068212	6.84065407872179	6.70138626865887	7.22818081208798	7.10293053697253
GTF2A1	6.82326495072175	7.07518004900669	6.78902104103851	7.32285996766919	6.54665296492959	7.01122964006198
SMC1B	7.10293053697253	7.00068497924927	7.06479798429424	6.54562366454729	7.17075620096246	6.68226831734587
LINC01165	7.06068532162613	7.21528461819184	6.90519450185591	6.44896861923841	6.95189313796215	6.97652164946625
CAPN8	6.35755042196316	6.37039439422515	6.64614471559132	7.34306660056194	7.48234773868717	7.35846551837771
CXorf28	7.09128043899123	6.85300840133756	7.21463716793752	6.5825981099321	6.96037723252015	6.85417490494934
ZNF805	6.67420030085624	6.64937617437913	6.48416435861762	7.2509518636603	7.11642134376445	7.37769089707117
PSG4	7.53051335177337	7.65438818886724	7.62932962163517	5.83964819214555	6.6000966864382	6.29779331683149
GNG12-AS1	7.09562331791583	6.78902104103851	6.82615787462433	7.04371016516733	7.00254013173666	6.79433321986901
OR4D11	7.16910533889816	7.19352301851204	7.13430160796339	6.91427173974293	6.66479731462629	6.47520611564734
RP11-6E9.4	7.05618598539387	6.89023713382932	7.20411652392311	6.91427173974293	6.71693377242445	6.76943321025147
AC079305.11	7.05618598539387	7.22572442789769	6.80828730158058	6.3921990851013	6.96437848616484	7.10293053697253
SLC5A7	7.12512977180696	8.12332870914803	7.73500307880061	6.00821330379835	6.05656318638906	6.49881911800031
MSX2P1	6.14048137013706	6.14457525132434	5.91878127345388	7.86329331791266	7.75209826975664	7.72505801838352
RP5-1068E13.7	6.92977773410098	6.82939723989769	6.81479265844382	7.15923662961646	6.78196706967872	7.0290960407791
POLR3E	7.03086432051722	6.85613085154518	7.01278712418116	6.95294563110201	6.77072999827105	6.91892157204547
CTB-151G24.1	7.13430160796339	7.34306660056194	7.25418057493952	6.30710211103122	6.77694482279764	6.72629832325686
CTD-2540L5.6	7.24943390374435	7.23450720564081	7.49152635088707	6.41174819003047	6.7473772501285	6.40680414270548
RP5-832C2.5	6.53232444402125	6.63052181046073	6.77575655598224	7.67118213143215	7.10915804973976	6.82211342948506
XKR7	6.97831939199967	7.09831669387784	7.11560513700916	6.84696944020806	6.77072999827105	6.73099630965226
AC016768.1	7.04897509582751	7.0872396273033	6.97205482229376	7.14017559732223	6.78196706967872	6.5093899024822
PLVAP	7.1887564233204	7.460696999071	7.41545620822148	6.85417490494934	6.336833122286	6.28266844812044
FOXG1-AS1	6.54804662639179	6.42563776421134	6.65067318008105	7.49338425106357	7.25722275640364	7.16342624130876
PRSS1	7.16910533889816	7.30010059137274	7.03363060675168	5.77589350470598	7.19938863598879	7.05962473000052
HTR3B	7.34306660056194	7.14063722547966	7.23759050060683	6.05511729210189	6.93056647884781	6.82615787462433
RP11-594N15.2	7.02378795462915	7.03717397004487	6.88132984778656	6.78152996400836	6.9850791311417	6.82211342948506
KB-431C1.5	7.31466400959885	7.35767155685813	7.20411652392311	6.34868337080679	6.57821383453773	6.72629832325686
RP11-403A21.3	6.94142671771992	6.98882732780186	7.01278712418116	6.95294563110201	6.82211342948506	6.81065215201423
RP11-316A16.1	7.6136936640088	7.07518004900669	7.30526671063116	5.55899805893489	6.46819832549459	7.50602107808677
RP11-672A2.4	7.09128043899123	7.15184775765936	7.19850209197599	6.83024849136495	6.44785976788527	6.80216467904853
RP13-653N12.2	7.31076702515594	7.50068355979827	7.03363060675168	6.74616436855139	6.43103593420283	6.49881911800031
AGXT2L1	8.02249511433651	8.15396855916075	8.11828532745731	5.79332973032883	5.72744847848958	5.70493240868262
ENPP7	7.50068355979827	7.46987250560544	7.3308418310796	6.13671644914429	6.39924302063072	6.68226831734587
USH2A	7.01641788262404	7.22106259846463	6.97831939199967	6.53388590098712	6.8925273235941	6.87734220176312
RP11-16L14.2	6.70486141572447	7.04897509582751	7.64480116719583	6.80505862477026	6.66479731462629	6.64937617437913
CLVS1	7.09562331791583	7.19352301851204	7.08348533531313	7.04371016516733	6.45200159409237	6.64937617437913
RP11-466A19.8	6.7363175735315	6.71059977630529	6.77575655598224	6.85417490494934	7.24943390374435	7.19057278675168
ENTPD8	6.85300840133756	6.90240050448931	7.1609033406447	6.87115790115779	6.8925273235941	6.83024849136495
PRSS56	7.63603027935625	7.47361795371294	7.45183111280929	6.34868337080679	6.40947922317619	6.19037300620694
AC064853.2	6.75426097467013	7.12249068303693	6.78902104103851	6.3819743489647	7.2771858943801	7.18054222702927
CTD-2152M20.2	7.49338425106357	7.11057289741787	7.12747696502363	6.54562366454729	6.57821383453773	6.64937617437913
RP11-219G17.4	7.04897509582751	7.11057289741787	6.94626101074487	6.17834568505562	7.14929994919621	7.06682736123731
HOXD4	6.49881911800031	6.69734989565789	6.48416435861762	7.23235826128267	7.2771858943801	7.30844333170343
AP001462.6	6.37255354010709	6.52885981790981	6.69734989565789	7.79118544337962	7.12512977180696	6.9811881856445
GAGE2D	8.22149736963094	8.26987807058493	8.27343355177122	5.81047657940599	5.28372984437967	5.63545786231099
FAM155A	5.2491827326565	4.64976638667088	4.99155218244951	9.10909535951791	8.60442118107518	8.88981889468775
RP1-288L1.4	6.82326495072175	6.80216467904853	6.75970245442699	7.08010306241969	7.06585478120219	6.96255808581569
RP11-390D11.1	7.14534189601286	7.14762433709653	7.24943390374435	6.93357992764499	6.46819832549459	6.54734996394749
ZNF860	7.1887564233204	7.12249068303693	6.93172628053896	6.767598057759	6.81690274518915	6.66248515435821
XXbac-BPGBPG55C20.2	7.1887564233204	7.09831669387784	7.20411652392311	6.69472852554951	6.65067318008105	6.65292520153351
RP11-731K22.1	6.70486141572447	6.46288604692069	6.61841129269209	7.3954937275824	7.18218451896862	7.12512977180696
LINC01356	6.67420030085624	6.75294929141283	6.83580831092888	7.31944152673834	6.8510023517967	7.05147536916849
RP11-135A1.2	6.68892028537808	7.01177812367757	6.99137617432883	7.3328485024481	6.78196706967872	6.67773514917297
RP4-591C20.9	7.19220370626974	7.0872396273033	7.15021723990313	6.73317623135781	6.72190074888989	6.5952964320107
RP4-630A11.3	6.92977773410098	7.1887564233204	6.90519450185591	7.10363480548447	6.62582189235787	6.72629832325686
ADCY10P1	5.2491827326565	4.8869436097914	5.13280722955331	8.942097108184	8.75500252637534	8.51321056726458
ZNF890P	7.07842785296119	6.97539731985283	6.82615787462433	6.767598057759	6.86437006622819	6.96700208936874
RP11-303E16.7	6.83779010589371	7.03717397004487	6.90519450185591	7.36990217207419	6.76268275283307	6.56560612859806
CTA-223H9.9	7.26798872506098	7.11057289741787	7.22572442789769	6.70138626865887	6.41869754904489	6.75294929141283
RP11-1082L8.2	6.56560612859806	6.44675748561402	6.10400450986386	7.72676836040595	7.17488101833374	7.45728793108319
C20orf166-AS1	6.24211387978703	6.50437625405602	6.65067318008105	7.47437675016647	7.24943390374435	7.35203182104983
RP11-316O14.1	6.76943321025147	7.17075620096246	7.50564996090877	6.64937617437913	6.5825981099321	6.79433321986901
RP11-218L14.4	7.54122442949889	7.38401087564284	7.44291412620332	6.02248256072448	6.46288604692069	6.61841129269209
MYO16	7.34306660056194	7.14762433709653	7.19220370626974	6.49881911800031	6.82615787462433	6.46288604692069
RP11-864I4.4	6.95294563110201	6.82326495072175	6.88132984778656	6.91427173974293	6.88243429727573	7.01462678956239
LOC642943	7.34306660056194	7.26798872506098	7.22572442789769	6.2009939821443	6.7473772501285	6.68226831734587
NEK8	7.12910017553637	6.97539731985283	7.41545620822148	6.71883403574927	6.70615401442487	6.5224720382043
MME	5.98176767167371	5.90448810552927	5.93237497784863	8.06948301634293	7.74440989258082	7.83344954445477
TAS2R38	6.57435077927488	6.16641707235089	6.75970245442699	7.29246905873161	7.26474767365134	7.40744823870921
LINC01215	7.49338425106357	7.43469477131424	7.57207671224119	5.51572080456382	6.60481193139232	6.84149871595686
ANKRD53	7.08452853663168	7.01177812367757	6.86004117363533	6.61229347673493	6.96437848616484	6.92791311800836
OR2A12	7.06068532162613	6.9169502849922	7.24943390374435	6.70138626865887	6.64015011482521	6.88741399006547
CTD-2530H12.8	7.13983460824898	7.23450720564081	7.10531409632123	6.47988718478353	7.04897509582751	6.44252535801827
FUT4	5.72306795273844	5.93237497784863	5.78492388322423	8.34687801177047	8.08156134604941	7.58198277224508
FANCD2OS	7.42243908589539	7.42243908589539	7.30010059137274	6.21173097972464	6.71693377242445	6.37470945939793
RP5-908M14.10	6.03859776196597	6.11441678312067	6.49881911800031	7.75704970667817	7.34306660056194	7.69615888032653
RP11-553N19.1	6.85300840133756	7.10293053697253	7.34107410130787	6.27201606225191	6.86437006622819	7.01462678956239
AC023669.1	6.87734220176312	7.33144320643095	7.08890701969306	6.66608053644266	6.86437006622819	6.61841129269209
CPA5	6.87734220176312	6.69734989565789	6.88132984778656	7.21528461819184	7.13692379926226	6.63558003895164
CIB4	6.7363175735315	7.12249068303693	6.73880328438148	7.70503382144076	6.03661487403309	7.10293053697253
IL17F	6.9161486981895	7.01177812367757	7.12747696502363	6.43103593420283	6.97755633399132	6.97652164946625
CDHR4	6.68892028537808	7.0872396273033	7.01278712418116	7.00068497924927	6.66479731462629	6.9811881856445
RP11-82L7.4	6.96545836073691	7.04897509582751	7.03363060675168	6.61841129269209	7.00254013173666	6.76392459235311
DLEU1-AS1	6.87734220176312	7.09831669387784	6.75970245442699	6.2843417813932	7.25940802824166	7.15137335906356
INHBC	7.20250341888335	6.92977773410098	7.26798872506098	6.54562366454729	6.9850791311417	6.49881911800031
CD200R1L	7.37407968144989	7.5570912499299	7.09996830883497	6.5825981099321	6.5825981099321	6.23303090146136
ODF1	6.61362517813218	6.93848295535987	6.68132508608133	7.17894830472632	7.09226941488051	6.92307150216327
NUDT11	5.16597156045863	4.44175483915398	4.53188292776621	9.46084355139892	8.85033445207925	8.97260465146952
FEZF1	6.56560612859806	6.48712328429063	7.25418057493952	7.12249068303693	6.95189313796215	7.04147528016343
RP11-167N5.5	7.12512977180696	6.90240050448931	6.98695444672264	6.9666150179701	6.67186429880103	6.76943321025147
RP11-426L16.9	7.42243908589539	7.17075620096246	7.31568132965973	6.2009939821443	6.65887347040447	6.65292520153351
RP11-686D22.5	6.56560612859806	6.63052181046073	6.85417490494934	7.11560513700916	7.22818081208798	7.02378795462915
RP1-122K4.3	7.37407968144989	7.44477091153564	7.79118544337962	5.6728863217797	6.87734220176312	6.25172675250111
PDE6H	7.10293053697253	7.26798872506098	7.58147897379783	5.99327408204875	6.79494079951545	6.67054059557016
RP11-557J10.4	7.07267900294675	6.96037723252015	7.1609033406447	6.44896861923841	6.91319064065709	6.85417490494934
TCF24	6.87115790115779	7.06323261631995	7.03363060675168	6.80505862477026	6.70615401442487	6.93056647884781
TRPA1	7.08452853663168	7.10293053697253	6.80216467904853	6.56422933504507	6.9680436213169	6.88741399006547
ZFYVE9	6.93437189026579	7.11057289741787	7.0527383305726	6.85417490494934	6.80708308325677	6.64937617437913
PRAMEF17	6.7363175735315	6.92977773410098	7.37847392035957	6.88243429727573	6.88243429727573	6.5952964320107
CTD-2007H13.3	6.29324275639019	6.64015011482521	6.54562366454729	7.58561071550139	7.16248487581097	7.17488101833374
UGT1A6	7.36407964911302	7.30987527999315	7.35040788179361	6.32824648865401	6.49881911800031	6.54734996394749
HLA-DMA	8.01150239204385	7.60763742713393	7.75553299315809	6.10823725931036	6.05656318638906	5.85850311698158
COL6A3	5.02828834351535	4.8299602164147	4.77931609426964	9.23930338085356	8.70038541167316	8.82039854841216
CADM3	7.04096315690615	7.10293053697253	7.23759050060683	7.06855484444685	6.48416435861762	6.46288604692069
RELT	6.42300112480546	6.46288604692069	6.1230484273585	7.42434944724147	7.53622438821832	7.42623026451202
NLRP2	7.16248487581097	7.24598339101084	6.93172628053896	6.46893374711516	6.81690274518915	6.76943321025147
GALC	6.88243429727573	6.96037723252015	7.10531409632123	6.71883403574927	7.16248487581097	6.56560612859806
AC005224.2	6.3921990851013	6.25485159734564	6.43103593420283	7.91483298052644	7.13361676585257	7.26736030303786
RP11-74E22.3	7.82760757672472	7.66352302062562	7.71137095459468	6.23431771752435	5.67382874358073	6.28266844812044
JAKMIP1	6.79433321986901	6.63052181046073	6.61841129269209	7.13430160796339	7.20411652392311	7.01122964006198
